time,x_input,x_output,x_tracking,z_input,z_output,z_tracking
3.6454548835754395,0.0,-0.755931566319857,0.12609172995561935,0.0,0.4252812471424023,-0.05027759039528501
3.677759885787964,0.0,-0.7745003626677543,0.10079478599360923,0.0,0.4305831275545187,-0.02003658336213121
3.7153804302215576,0.0,-0.7875036676232057,0.08401224206598532,0.0,0.43079318385595317,-0.0007631720332854641
3.7492387294769287,0.0,-0.791748559851751,0.05148948483703119,0.0,0.42802548565350274,0.010338164379222636
3.7803587913513184,0.0,-0.7875084253322836,0.017760493640774918,0.0,0.4225203174183387,0.020992852491321656
3.8114213943481445,0.0,-0.7738390670473689,-0.01875902545664073,0.0,0.4157109830258159,0.025977411698010044
3.8438150882720947,0.0,-0.7540770628872169,-0.04180243819847152,0.0,0.4053813235875169,0.03901114596980948
3.875187397003174,0.0,-0.7276862178652086,-0.07071231686589464,0.0,0.393726367516817,0.044358496030383776
3.9087255001068115,0.0,-0.6915699565564564,-0.1072084299171549,0.0,0.3874379195062629,0.023545519459991393
3.94114351272583,0.0,-0.646977219462725,-0.14539799158906197,0.0,0.3959463285321656,-0.03212708323293745
3.972254753112793,0.0,-0.6027488306391235,-0.1515781483429689,0.0,0.4066215295842056,-0.04071047234597547
4.003394365310669,0.0,-0.5602139257811531,-0.15021905522120615,0.0,0.41358421981177773,-0.026546861435986724
4.0349647998809814,0.0,-0.5168483234598449,-0.1577202440990466,0.0,0.41926405634557146,-0.02158477530435743
4.0667760372161865,0.0,-0.4728951034873245,-0.16473547382809337,0.0,0.4219229349851788,-0.010085933086439347
4.097990036010742,0.0,-0.42981081532019616,-0.1641756541334673,0.0,0.41813484776902854,0.01443476782565467
4.1292760372161865,0.0,-0.39052359460316133,-0.14962456147763914,0.0,0.39931228288953896,0.07168534613997002
4.160467147827148,0.0,-0.3582828545821891,-0.12287699932878793,0.0,0.3759112654121059,0.08918674965267703
4.1931562423706055,0.0,-0.33099175595677244,-0.10283851404411587,0.0,0.346822711658966,0.10961169737884191
4.225124835968018,0.0,-0.3101186131602771,-0.07908375101795692,0.0,0.3068830992803725,0.1513224142572689
4.25665545463562,0.0,-0.29497326936702384,-0.0575734530357825,0.0,0.2645633635917342,0.1608740843665708
4.287650108337402,0.0,-0.28560941897146647,-0.03574134566161279,0.0,0.22188123701705123,0.16291552887284855
4.318777561187744,0.0,-0.2772392019809572,-0.031916340966610265,0.0,0.18180914640486,0.1527982498749756
4.35108757019043,0.0,-0.27228344042428937,-0.018727840750759873,0.0,0.14511730528825362,0.1386585995767775
4.3829665184021,0.0,-0.2690480122645536,-0.012266658945985684,0.0,0.11220146421112352,0.12479566118581387
4.414493083953857,0.0,-0.2651381344449581,-0.014863452881908008,0.0,0.08334528099769958,0.1096971668513178
4.444787502288818,0.0,-0.26264662913290604,-0.009561059268275475,0.0,0.06452550238655723,0.07222020272104235
4.475104331970215,0.0,-0.2621454510676106,-0.0019229214926450896,0.0,0.05534371415946593,0.035228712398618356
4.505816221237183,0.0,-0.26102812076454535,-0.004274019407611946,0.0,0.05560154837204795,-0.000986269168122167
4.537541627883911,0.0,-0.259936569388648,-0.0041432833789792,0.0,0.05808468305222853,-0.009425420438594845
4.569535970687866,0.0,-0.25867485103036936,-0.004779441040714232,0.0,0.06752100130801823,-0.03574516170668396
4.601959228515625,0.0,-0.256710199436043,-0.007418076048550986,0.0,0.08661343220245662,-0.07208866179410744
4.6343677043914795,0.0,-0.2548861394405643,-0.006888003141086385,0.0,0.11041811572608215,-0.08989108652660827
4.665353536605835,0.0,-0.2526482161495433,-0.008542615843210899,0.0,0.1352889705391362,-0.0949371943232511
4.696646213531494,0.0,-0.2504004028843474,-0.008560314702352691,0.0,0.16022010540807424,-0.094944879839165
4.728212356567383,0.0,-0.24800907744921105,-0.00908792102571572,0.0,0.18623681479439752,-0.09887311730049886
4.758389949798584,0.0,-0.24540228121830718,-0.010012461308430018,0.0,0.21157227358963898,-0.09731113537429037
4.79027795791626,0.0,-0.24307682271517947,-0.008816034665762975,0.0,0.23423098392227734,-0.08590132892302593
4.821741580963135,0.0,-0.24076139505798547,-0.008806343547858848,0.0,0.2558786926422094,-0.08233345551496507
4.853259801864624,0.0,-0.2391173386723719,-0.0062502989104643095,0.0,0.2705242699132346,-0.05567889061544973
4.885001182556152,0.0,-0.23828413256446943,-0.0031622793974408776,0.0,0.2800023133910832,-0.0359721578295944
4.917609930038452,0.0,-0.23860987669412534,0.001228215090785767,0.0,0.2812203405457573,-0.004592559607866864
4.947990417480469,0.0,-0.24000265878635438,0.005341221372747353,0.0,0.2824553424023277,-0.004736145265293867
4.9794769287109375,0.0,-0.24128921861592587,0.004892364309964978,0.0,0.27850124153606154,0.015036146404916906
5.011029243469238,0.0,-0.2442842398038669,0.011383384600429581,0.0,0.27061063958272935,0.029990357706093818
5.042386531829834,0.0,-0.24869649146073555,0.0167948490408706,0.0,0.2604456435474288,0.03869216608444326
5.074967384338379,0.0,-0.2525710077074938,0.014611899733064872,0.0,0.24950424729862913,0.041263108668329274
5.107149362564087,0.0,-0.25667908488889357,0.015539475337496523,0.0,0.2384016709394359,0.04199731502064141
5.1397716999053955,0.0,-0.2609399520987878,0.016063912366921798,0.0,0.22682684058506875,0.043638313825592245
5.17019510269165,0.0,-0.26508573791798773,0.01589356561258514,0.0,0.2154748318763648,0.04351983028424833
5.2011659145355225,0.0,-0.2693787508886526,0.016389197372398155,0.0,0.20424276101079847,0.04288005360673752
5.231821298599243,0.0,-0.27354849854588853,0.01595704488994624,0.0,0.193321025149102,0.041795965546930436
5.262961387634277,0.0,-0.27654201530458017,0.011413431166315349,0.0,0.18234777616326525,0.04183788903370811
5.300106048583984,0.0,-0.27939990380533936,0.01041924811716595,0.0,0.1708741311861117,0.04183044712677919
5.33288836479187,0.0,-0.2815978295136301,0.008276424794585013,0.0,0.16226610687477155,0.03241404637746825
5.364966869354248,0.0,-0.28386638848456536,0.008587918898884495,0.0,0.15695716013613392,0.02009769400489514
5.396714210510254,0.0,-0.28491498813909044,0.003979585642200561,0.0,0.15258728748108202,0.01658429163241104
5.428743124008179,0.0,-0.2858620098590013,0.003586417909611066,0.0,0.15200053088961474,0.0022220761192452976
5.460027456283569,0.0,-0.2862245287290544,0.0013806631140595963,0.0,0.1529121037254575,-0.0034717502844534565
5.491512775421143,0.0,-0.28678815316220424,0.002143297962261788,0.0,0.1540028800103995,-0.0041479014238872125
5.523092746734619,0.0,-0.28642672546824227,-0.001373414549167472,0.0,0.15526800118642547,-0.004807423057616944
5.554541349411011,0.0,-0.28541765851531986,-0.003838256673623985,0.0,0.15907013377986712,-0.014462430623176648
5.585484266281128,0.0,-0.2841304302900003,-0.0049152266349634,0.0,0.16326728366148796,-0.01602663963024442
5.617351055145264,0.0,-0.28209857502076335,-0.007704196358835927,0.0,0.1679202451851473,-0.017642658791264587
5.648431777954102,0.0,-0.2797030740813597,-0.009137502784818998,0.0,0.17309221425272803,-0.019728183354326134
5.6795899868011475,0.0,-0.2768744981652401,-0.010783068558896533,0.0,0.17787130116648744,-0.018218786897786554
5.711644649505615,0.0,-0.27345450845354613,-0.01294914409553175,0.0,0.18271655234485115,-0.018345627027222644
5.742405414581299,0.0,-0.27090745414381917,-0.009739367570435633,0.0,0.1876677587698565,-0.018932309023045324
5.77238392829895,0.0,-0.26948819419681463,-0.00545959446069491,0.0,0.19259394870818472,-0.01895001641974936
5.802990436553955,0.0,-0.26837770199914934,-0.004251289665814905,0.0,0.1976991222582808,-0.01954410089629066
5.834383964538574,0.0,-0.2671436432067568,-0.004696041012526106,0.0,0.202856590511945,-0.01962603612511238
5.864943504333496,0.0,-0.2658727800772078,-0.004866986861110296,0.0,0.20722960951967453,-0.016747221285394076
5.896331548690796,0.0,-0.26459269492381426,-0.004871391303734151,0.0,0.21163018965139196,-0.016746501377820966
5.927670001983643,0.0,-0.2633338798769036,-0.00479225624845714,0.0,0.21588197595712977,-0.016186372684995565
5.958380222320557,0.0,-0.26209059652219724,-0.004755876592900472,0.0,0.22004006949360888,-0.015905770511905448
5.9886839389801025,0.0,-0.2608073496227168,-0.004924061002930915,0.0,0.22369558130786396,-0.014026890053359331
6.019428968429565,0.0,-0.2595210136257457,-0.004919253918820448,0.0,0.22572109668902735,-0.007746051187155434
6.051110506057739,0.0,-0.2581327786493204,-0.005271183042930537,0.0,0.22816194078216656,-0.009267981438792816
6.082694053649902,0.0,-0.25683870903707906,-0.004917292609605864,0.0,0.22828467814051542,-0.00046638565609002924
6.114912748336792,0.0,-0.25564892447166965,-0.004499305367622122,0.0,0.22732840789000547,0.0036162444833331975
6.147435665130615,0.0,-0.25492926017626505,-0.0027152447018812713,0.0,0.22374904332519835,0.01350470036203566
6.179508924484253,0.0,-0.25410754635679417,-0.0031108258533646903,0.0,0.22039372662594564,0.01270248313577449
6.212743520736694,0.0,-0.2534913303397076,-0.0023125225520218462,0.0,0.21658107301337065,0.01430804655778406
6.24635910987854,0.0,-0.2529371337437316,-0.0020738470695499003,0.0,0.21284267815423172,0.013989366372400891
6.279682874679565,0.0,-0.2522582540738599,-0.0025459814718137483,0.0,0.20920862271851912,0.013628685932834728
6.313510894775391,0.0,-0.25163824346156255,-0.0023164454344216773,0.0,0.20537878423567266,0.014308806482021375
6.348866701126099,0.0,-0.25091601174699285,-0.002667900750036549,0.0,0.2016465195393152,0.013786865879573451
6.384375333786011,0.0,-0.2502562857958629,-0.002434258018032392,0.0,0.19772540717312712,0.014468127562134558
6.420341491699219,0.0,-0.24959458433439868,-0.002433331468726951,0.0,0.1937912406346541,0.014467447631286046
6.455654144287109,0.0,-0.24891439846238037,-0.0025133860692610195,0.0,0.1897568399567001,0.014907699320037882
6.490821599960327,0.0,-0.24797445135863866,-0.003476972689395388,0.0,0.18565254636106035,0.015182255133818323
6.524987697601318,0.0,-0.24718550633977465,-0.002940180242012804,0.0,0.18221056152954868,0.01282732706708778
6.559621572494507,0.0,-0.24610214051019794,-0.004023377587684377,0.0,0.1786397922047877,0.01326103600447448
6.594199180603027,0.0,-0.24506469447289422,-0.0038544526533238325,0.0,0.1755763455095195,0.011381710294620095
6.631441116333008,0.0,-0.24411862265118672,-0.003446730099934063,0.0,0.17278102466253978,0.01018391657080464
6.666396141052246,0.0,-0.24321032359200206,-0.0033651917039558264,0.0,0.17015085665971774,0.00974460939225441
6.701314449310303,0.0,-0.24243516431420067,-0.002872698627078718,0.0,0.16823324408336168,0.007106569156975606
6.735018491744995,0.0,-0.24169926753488363,-0.0027519615933695187,0.0,0.16637552743976528,0.006947122202770384
6.767900466918945,0.0,-0.240903640428718,-0.0029937360019073747,0.0,0.1644444290381946,0.007266216501684131
6.801451921463013,0.0,-0.24014689128376773,-0.00283317447770878,0.0,0.16247120714167873,0.0073874968387737106
6.835682153701782,0.0,-0.240653895342682,0.001888561356328437,0.0,0.16073976702553303,0.006449516205357497
6.869953632354736,0.0,-0.24155930549065857,0.0033715654175402363,0.0,0.15917773163285964,0.005816705857208504
6.903795480728149,0.0,-0.24276845242538436,0.004517073506607391,0.0,0.15900063563326347,0.0006615867972104006
6.9418299198150635,0.0,-0.24451678964266668,0.006332974686778882,0.0,0.1597541375124326,-0.002729398127574001
6.976257085800171,0.0,-0.24676080417358495,0.008346581267535163,0.0,0.1612923903987818,-0.0057215105111998454
7.0111589431762695,0.0,-0.24864471491174853,0.006982523349961575,0.0,0.16270883618710374,-0.005249912106002341
7.044055938720703,0.0,-0.250479560203349,0.006903260995794904,0.0,0.16398652200204472,-0.004807053047763521
7.077367782592773,0.0,-0.2518285770317674,0.005059628571760582,0.0,0.1652394500177536,-0.004699237439515169
7.11093544960022,0.0,-0.25266683240386834,0.00313794270305771,0.0,0.16634712996509254,-0.004146512296562044
7.144978761672974,0.0,-0.2527033055208427,0.00013604974545311892,0.0,0.16746227167416491,-0.00415963203172387
7.178930044174194,0.0,-0.2527606056396014,0.00021388417374113862,0.0,0.16842653548008044,-0.0035993078524900746
7.214426279067993,0.0,-0.2527858099522013,9.300742791736563e-05,0.0,0.1693586321817193,-0.0034395667981823586
7.250164031982422,0.0,-0.2526916412913112,-0.00034687719101055166,0.0,0.1703146297788003,-0.003521487488022945
7.284570693969727,0.0,-0.2526193393460342,-0.00026896711892098553,0.0,0.17111063023296977,-0.0029611644333695786
7.326428413391113,0.0,-0.2525208360561935,-0.0003471904463235459,0.0,0.1721096625097263,-0.0035212474894965595
7.367993116378784,0.0,-0.2525239279257371,1.0920340587229073e-05,0.0,0.17295903501404322,-0.0029999445002575342
7.41106104850769,0.0,-0.25234442376625454,-0.000627338904013655,0.0,0.17395543669867566,-0.003482267723470933
7.452978134155273,0.0,-0.25221152380931117,-0.00046823099677146656,0.0,0.17490959825730346,-0.003361686699927091
7.49447226524353,0.0,-0.2522375695445815,9.203821766305552e-05,0.0,0.17588300056601547,-0.0034397267972368084
7.537095069885254,0.0,-0.2522627715694517,8.835201682341886e-05,0.0,0.1765788807427101,-0.0024395824301826075
7.579604387283325,0.0,-0.2523457930362977,0.0002912843467424438,0.0,0.1774450765450827,-0.0030390848057781916
7.621353626251221,0.0,-0.25214654713618867,-0.0007028111810681783,0.0,0.17887452764237785,-0.005042182616652013
7.665166854858398,0.0,-0.25221891832204124,0.00025161519059650555,0.0,0.17982920765717664,-0.003319166199259982
7.707460403442383,0.0,-0.25222315245072846,1.487814707463501e-05,0.0,0.18096760461500083,-0.004000170665335201
7.749255895614624,0.0,-0.2523055738054734,0.00029063460862639907,0.0,0.18182944465119658,-0.0030390248060525593
7.792642116546631,0.0,-0.25241223303705546,0.0003719298510301563,0.0,0.1828270018779985,-0.003478567258129228
7.83396577835083,0.0,-0.25249425734313036,0.0002902001866769937,0.0,0.1836860023704118,-0.0030391248055949838
7.875804662704468,0.0,-0.25258766042970465,0.0003292576891024427,0.0,0.18446866469592513,-0.0027589836492296627
7.917491674423218,0.0,-0.2526698956242056,0.0002902001866769937,0.0,0.1853298737198153,-0.0030391248055949838
7.9617908000946045,0.0,-0.25273013355839063,0.00020872591536780604,0.0,0.18608005110339743,-0.0025993829834094484
8.003158807754517,0.0,-0.2528232265654209,0.0003292576891024427,0.0,0.18686011514671316,-0.0027589836492296627
