time,x_reference,x_command,x_measure,z_reference,z_command,z_measure
9.14713978767395,0.0,0.0,0,0.0,0.0,0
9.254764080047607,0.0,-0.17848957770596796,0.16114631913991506,0.0,0.07306572006150333,-0.06596615889032398
9.287561655044556,0.0,-0.09189245151230978,0.0721818047902341,0.0,0.07548815177674961,-0.06621683886677632
9.32050633430481,0.0,-0.09028941182779611,0.06832772995768331,0.0,0.06352156361585108,-0.05251999627388493
9.35500454902649,0.0,-0.0817067321985578,0.05775268577386453,0.0,0.04627680706586053,-0.034098888931755944
9.390153884887695,0.0,-0.10077813370574554,0.07421546304440939,0.0,0.024314590509301175,-0.011724561814165035
9.424210786819458,0.0,-0.15505025856874863,0.12425581964336753,0.0,0.017003883575264188,-0.00426848355432119
9.457497358322144,0.0,-0.1621807812068016,0.12715382731660616,0.0,0.019310171827299383,-0.0063629703391914205
9.490930318832397,0.0,-0.17015372749860747,0.13075523887073784,0.0,0.014133957405380508,-0.0011483627507744565
9.522537469863892,0.0,-0.18060269860955463,0.13687788984449772,0.0,0.007551445715887098,0.0052676534214457504
9.555517196655273,0.0,-0.18723355695367785,0.13892697452483851,0.0,-0.0014497520159418853,0.013813292539241129
9.588726282119751,0.0,-0.19109121167977638,0.13819529005278583,0.0,-0.019032972998130306,0.03038737653697199
9.623534917831421,0.0,-0.20156656170384785,0.14366969403440655,0.0,-0.017370395924196112,0.0277585617975471
9.657124757766724,0.0,-0.20280086689909171,0.14019487579204593,0.0,0.007551447065509403,0.002744530468700379
9.69150424003601,0.0,-0.062668427595257,6.0361298035647573e-05,0.0,0.05186943007997286,-0.04019168328296363
9.727267265319824,0.0,-0.22327132259530524,0.1551158444317511,0.0,-0.013381192382921618,0.024193699300150584
9.759633779525757,0.0,-0.21087167372999277,0.13824179068439849,0.0,0.02002577782395146,-0.008924418585785965
9.792442083358765,0.0,-0.2050393619116585,0.12820334458452726,0.0,0.01480704683985023,-0.003587972315803434
9.825478076934814,0.0,-0.18578208666652218,0.1054620265091185,0.0,0.0263150018347494,-0.014613166825335089
9.859188795089722,0.0,-0.16838330039539623,0.08519137771462652,0.0,0.05503168547103686,-0.04191680486680349
9.894017219543457,0.0,-0.15069057879568534,0.06522690575546065,0.0,0.06754877162156675,-0.05260185140939466
9.934263229370117,0.0,-0.1043342322255093,0.018140477355379703,0.0,0.07929204278066423,-0.06185567833056549
9.97359824180603,0.0,-0.06585350516012677,-0.019570445974230133,0.0,0.09606185004379164,-0.07564979977862629
10.00808572769165,0.0,-0.05825800472577619,-0.026260294860236098,0.0,0.10719749930116845,-0.08389221737342378
10.039610624313354,0.0,-0.06514043654211253,-0.018785647450064683,0.0,0.10339894793502429,-0.07764588743285827
10.071865797042847,0.0,-0.07806681285371773,-0.005676184816750664,0.0,0.11241299124244238,-0.08395204308943294
10.103054761886597,0.0,-0.10454790976495439,0.02017565432116356,0.0,0.11102266378893827,-0.0800645841360792
10.13390040397644,0.0,-0.11897021943778385,0.033562700933431916,0.0,0.1134842052746623,-0.08005672454946522
10.165212154388428,0.0,-0.12202138007965758,0.035502224774108485,0.0,0.1068292520480697,-0.0711732134279961
10.196693897247314,0.0,-0.12006767736377048,0.03252459124020679,0.0,0.11470546884760663,-0.0766367711060374
10.228777885437012,0.0,-0.12274998302593587,0.034112433973640076,0.0,0.11494208476315251,-0.07448365433555582
10.261854887008667,0.0,-0.11700128990888038,0.027455592190547135,0.0,0.11950091611522917,-0.07651170780821026
10.294699668884277,0.0,-0.11010744375180827,0.01990787618264925,0.0,0.1203196659117558,-0.07487132525790319
10.343654155731201,0.0,-0.11104461647326958,0.019872214824848265,0.0,0.12285330269541361,-0.07379248862763754
10.39307689666748,0.0,-0.11066300144834702,0.01857268671587629,0.0,0.12353980328182489,-0.07097138865849217
10.44131064414978,0.0,-0.11093653591214087,0.017979025408155318,0.0,0.12561310457346547,-0.06968358930016816
10.486878395080566,0.0,-0.11153771363560548,0.017770443967002104,0.0,0.1275871074416308,-0.06853462351391615
10.542839527130127,0.0,-0.11233365088569683,0.017582447548099768,0.0,0.1313502628969555,-0.0684663258664786
10.579105854034424,0.0,-0.11284688644679526,0.017462386492144894,0.0,0.13356731633749463,-0.0682096652876627
10.612988471984863,0.0,-0.11303983958798372,0.017076735140719494,0.0,0.13638802008839268,-0.06870254689006261
10.64580512046814,0.0,-0.11360024080233871,0.017076735140719494,0.0,0.1386426074195897,-0.06870254689006261
10.677824258804321,0.0,-0.11421711319420777,0.017144650593509468,0.0,0.14064800209554784,-0.06851417666538229
10.724289655685425,0.0,-0.1147492762305245,0.016891923691419092,0.0,0.14396336167468166,-0.06864014467998425
10.762764930725098,0.0,-0.11521033348536483,0.016710056910691974,0.0,0.1465293764487398,-0.06856798728435987
10.80596375465393,0.0,-0.11573605392087286,0.01652204445676773,0.0,0.14942024194633113,-0.06849974438508966
10.843721866607666,0.0,-0.11636954907436109,0.01653134715368121,0.0,0.1520087338949126,-0.06850173996697251
