time,x_reference,x_command,x_measure,z_reference,z_command,z_measure
5.076817750930786,0.0,0.0,0,0.0,0.0,0
5.186266660690308,0.0,0.0,0,0.0,0.0,0
5.218126058578491,0.0,0.0,0,0.0,0.0,0
5.247941732406616,0.0,0.030397986472436946,-0.04908738521234052,0.0,0.039855137819417324,-0.0643590161672909
5.276828289031982,0.0,-0.051890988518624004,0.0938114472946952,0.0,0.1117514293829586,-0.16907877128695067
5.306718587875366,0.0,-0.1043332191336781,0.16035212502697904,0.0,0.1502142728262663,-0.19853120241435498
5.335636854171753,0.0,-0.14840225593998177,0.20180369476184434,0.0,0.1798949368590904,-0.20943951023931953
5.3655314445495605,0.0,-0.19686439646710163,0.24107360293171679,0.0,0.19953252913798145,-0.20071286397934787
5.395228385925293,0.0,-0.23090093302064313,0.2498002491916884,0.0,0.21392486336358255,-0.18544123302439752
5.424703121185303,0.0,-0.25833004831580575,0.24652775684419903,0.0,0.22904795650873377,-0.17453292519943295
5.456874132156372,0.0,-0.2886826611811705,0.24434609527920614,0.0,0.24122074050134903,-0.1581704634619861
5.487314224243164,0.0,-0.32386021453959424,0.2530727415391778,0.0,0.26522728183802874,-0.1658062789394613
5.518170356750488,0.0,-0.3639362574102444,0.2672535417116317,0.0,0.2945325025749897,-0.17998707911191522
5.556267023086548,0.0,-0.4096436376296512,0.2748893571891069,0.0,0.3312114983023243,-0.19416787928436918
5.587835311889648,0.0,-0.4423053099883582,0.2716168648416175,0.0,0.3598286372762036,-0.20071286397934787
5.61953067779541,0.0,-0.47742500617209993,0.27270769562411395,0.0,0.3852753079394789,-0.20071286397934787
5.6494245529174805,0.0,-0.509358313335346,0.2716168648416175,0.0,0.3964344605719937,-0.17998707911191522
5.679027795791626,0.0,-0.5354500182593952,0.2617993877991494,0.0,0.40560475513976163,-0.16035212502697904
5.709152698516846,0.0,-0.56428930231889,0.2574360646691636,0.0,0.41680480289946864,-0.14726215563702155
5.740214586257935,0.0,-0.5833370824386261,0.23671027980173093,0.0,0.42148279619730145,-0.12544553998709243
5.769632816314697,0.0,-0.6145603554851488,0.24216443371421323,0.0,0.4214212532492827,-0.1014472627721704
5.799622535705566,0.0,-0.6294084543612086,0.21925698728178766,0.0,0.4180365377901709,-0.07635815477475191
5.835907697677612,0.0,-0.6288595487725162,0.16907877128695067,0.0,0.4178593814016264,-0.05890486225480862
5.866297960281372,0.0,-0.5972055614345383,0.08508480103472356,0.0,0.41756172113494494,-0.0469057236473476
5.8959174156188965,0.0,-0.5715295270626772,0.0272707695624114,0.0,0.4285162462480927,-0.05563236990731925
5.926149606704712,0.0,-0.5680540654297183,0.016362461737446838,0.0,0.434566471788589,-0.0545415391248228
5.957702159881592,0.0,-0.5414294213999494,-0.02945243112740431,0.0,0.4469148860536085,-0.06326818538479445
5.988260984420776,0.0,-0.5140729250981673,-0.06763150851478027,0.0,0.458721012061066,-0.06981317007977318
6.018367052078247,0.0,-0.48291800166490256,-0.10471975511965977,0.0,0.46983532371872666,-0.07417649320975901
6.048184871673584,0.0,-0.46975242242682475,-0.10581058590215622,0.0,0.48003348923604855,-0.07635815477475191
6.076983451843262,0.0,-0.46024793547206283,-0.1014472627721704,0.0,0.4874873691991793,-0.07417649320975901
6.106200218200684,0.0,-0.4517565794943997,-0.09599310885968812,0.0,0.4921187727823952,-0.06763150851478027
6.136492967605591,0.0,-0.4455457382924418,-0.08726646259971647,0.0,0.5003137501396515,-0.06763150851478027
6.167606592178345,0.0,-0.4367285570389751,-0.08399397025222712,0.0,0.5066872730335104,-0.0643590161672909
6.197336435317993,0.0,-0.4307908646186969,-0.07744898555724837,0.0,0.5028634896956178,-0.04581489286485115
6.226738929748535,0.0,-0.43448254268295394,-0.05672320068981571,0.0,0.49949357454620463,-0.031634092692397225
6.256364345550537,0.0,-0.4311341523249919,-0.05126904677733343,0.0,0.4998688638780672,-0.02617993877991494
6.285325288772583,0.0,-0.4278820778926256,-0.0469057236473476,0.0,0.5008863027262886,-0.022907446432425576
6.315246343612671,0.0,-0.42699999732769933,-0.039269908169872414,0.0,0.5022760213262815,-0.02072578486743266
6.344968318939209,0.0,-0.41895577049260097,-0.04472406208235469,0.0,0.5013645565237965,-0.015271630954950384
6.374638319015503,0.0,-0.4244459218125833,-0.0272707695624114,0.0,0.5004774929347994,-0.01090830782496456
6.404670000076294,0.0,-0.4211699735974606,-0.0272707695624114,0.0,0.499758512261289,-0.007635815477475192
6.434188365936279,0.0,-0.4172758058247897,-0.028361600344907856,0.0,0.49998588588113835,-0.006544984694978735
6.464413404464722,0.0,-0.4158787749750695,-0.025089107997418484,0.0,0.5014544725403977,-0.007635815477475192
6.494530200958252,0.0,-0.41285636073601967,-0.025089107997418484,0.0,0.5016975130375971,-0.006544984694978735
6.524435043334961,0.0,-0.40985521745587955,-0.025089107997418484,0.0,0.5024804199802424,-0.006544984694978735
6.554056167602539,0.0,-0.40688254711286265,-0.025089107997418484,0.0,0.5032558992001599,-0.006544984694978735
6.584079742431641,0.0,-0.4031930703176941,-0.02617993877991494,0.0,0.50404191455114,-0.006544984694978735
6.613994598388672,0.0,-0.40073633750160964,-0.025089107997418484,0.0,0.504825083648705,-0.006544984694978735
6.644515037536621,0.0,-0.3969948291966437,-0.02617993877991494,0.0,0.5056241068771344,-0.006544984694978735
6.67511773109436,0.0,-0.3937901226212753,-0.02617993877991494,0.0,0.5064252835209766,-0.006544984694978735
6.705507040023804,0.0,-0.3906077616319283,-0.02617993877991494,0.0,0.506542860002509,-0.00545415391248228
6.736966133117676,0.0,-0.38731337310685143,-0.02617993877991494,0.0,0.5072291909452333,-0.00545415391248228
6.766899824142456,0.0,-0.38350269855524644,-0.0272707695624114,0.0,0.5045021139889921,0.0
6.796499490737915,0.0,-0.38297214901242677,-0.022907446432425576,0.0,0.5004547041821278,0.006544984694978735
6.825865030288696,0.0,-0.3843226712907196,-0.016362461737446838,0.0,0.49631818250847587,0.011999138607461015
6.855706691741943,0.0,-0.38169391491297283,-0.017453292519943295,0.0,0.49421026137735374,0.01308996938995747
6.885879278182983,0.0,-0.3802645391395758,-0.016362461737446838,0.0,0.4933074965811954,0.011999138607461015
6.915148496627808,0.0,-0.38171450551744784,-0.01090830782496456,0.0,0.4905564220468191,0.014180800172453928
6.94414758682251,0.0,-0.3797772337152536,-0.011999138607461015,0.0,0.48555176187266635,0.019634954084936207
6.9738945960998535,0.0,-0.3796999021751004,-0.009817477042468103,0.0,0.48389064843224305,0.018544123302439753
7.003286838531494,0.0,-0.38056666124138033,-0.006544984694978735,0.0,0.4796894452336158,0.02181661564992912
7.03344202041626,0.0,-0.37910020823188506,-0.007635815477475192,0.0,0.47773490137533614,0.02072578486743266
7.063305377960205,0.0,-0.37818808388091135,-0.007635815477475192,0.0,0.4745834164098773,0.02181661564992912
7.0919411182403564,0.0,-0.37798381734470765,-0.006544984694978735,0.0,0.4727548390308611,0.02072578486743266
7.121107339859009,0.0,-0.3772202474482899,-0.006544984694978735,0.0,0.47100954473285606,0.019634954084936207
7.150458335876465,0.0,-0.3764518401694234,-0.006544984694978735,0.0,0.46870432289625646,0.019634954084936207
7.180654048919678,0.0,-0.3756613182505362,-0.006544984694978735,0.0,0.4663327571395949,0.019634954084936207
7.210066080093384,0.0,-0.37489131307501566,-0.006544984694978735,0.0,0.46402274161303314,0.019634954084936207
7.239562511444092,0.0,-0.37411909830802814,-0.006544984694978735,0.0,0.46170609731207063,0.019634954084936207
7.269160747528076,0.0,-0.37334421829935593,-0.006544984694978735,0.0,0.45938145728605406,0.019634954084936207
