time,x_input,x_tracking,z_input,z_tracking
5.33916711807251,0.0,0.009331523003932965,0.0,3.1196789798511246
5.3730833530426025,0.0,0.011696898110239088,0.0,3.1174392977395207
5.40529203414917,0.0,0.010501888535102148,0.0,3.1170583728527004
5.437180757522583,0.0,0.011704274353576901,0.0,3.1174425365399734
5.47031044960022,0.0,0.12821071916325222,0.0,-0.22306793967790695
5.5038933753967285,0.0,0.12857006238180171,0.0,-0.2228178279142683
5.536816358566284,0.0,0.12788085455871032,0.0,-0.222553902135608
5.568660736083984,0.0,0.1278749688752481,0.0,-0.22255185673271116
5.60031270980835,0.0,0.12738650041591223,0.0,-0.22215251389035418
5.632375478744507,0.0,0.12727649403036537,0.0,-0.2219812383119928
5.662980556488037,0.0,0.1270020706459955,0.0,-0.22192251100830385
5.699141502380371,0.0,0.1270020706459955,0.0,-0.22192251100830385
5.731407642364502,0.0,0.12686176248026665,0.0,-0.22177618444601288
5.76375675201416,0.0,0.12675174887721172,0.0,-0.22160493265291326
5.796445369720459,0.0,0.126641725630125,0.0,-0.22143369443087169
5.830381870269775,0.0,0.12653169274673637,0.0,-0.22126246976916297
5.877869367599487,0.0,0.14401652881211513,0.0,-0.20907044437742517
5.910518407821655,0.0,0.12631159810197518,0.0,-0.22092006108383844
5.942121505737305,0.0,0.1264760067216334,0.0,-0.2208075153132567
5.974297046661377,0.0,0.12684225604374294,0.0,-0.22129833734692417
6.008042573928833,0.0,0.12700134386300355,0.0,-0.22068478384124202
6.04085373878479,0.0,0.12840847550253384,0.0,-0.22021713876157145
6.075174331665039,0.0,0.12553521497105571,0.0,-0.22343976241286834
6.11004900932312,0.0,0.1281543309213118,0.0,-0.22137518333646078
6.144282341003418,0.0,0.12646510306365877,0.0,-0.22180936998416634
6.177814722061157,0.0,0.12780720393325865,0.0,-0.2218608971087659
6.210547685623169,0.0,0.1268604988565028,0.0,-0.22103739050848858
6.244216203689575,0.0,0.12737320161410978,0.0,-0.22117770547108817
6.277204751968384,0.0,0.12737429728217378,0.0,-0.22191658434966355
6.3097758293151855,0.0,0.12715436685802275,0.0,-0.22157399359561047
6.343165397644043,0.0,0.127098807603105,0.0,-0.22111894650946162
6.376454591751099,0.0,0.12771554178731942,0.0,-0.221428751328697
6.409223318099976,0.0,0.12675174887721172,0.0,-0.22160493265291326
6.441311359405518,0.0,0.14452323429298675,0.0,-0.20995292620404316
6.479354381561279,0.0,0.12706268262132311,0.0,-0.22114180492994784
6.512428045272827,0.0,0.12755110568935146,0.0,-0.22154120729749538
6.546213150024414,0.0,0.12689238988033832,0.0,-0.22125224912989339
6.579765796661377,0.0,0.12700134386300355,0.0,-0.22068478384124202
6.613385438919067,0.0,0.12689238988033832,0.0,-0.22125224912989339
6.646424293518066,0.0,0.12680081362295295,0.0,-0.22082007418579952
6.679799795150757,0.0,0.12680081362295295,0.0,-0.22082007418579952
6.713638067245483,0.0,0.1266363558417622,0.0,-0.22093252792271167
6.7477781772613525,0.0,0.12644075811716965,0.0,-0.22033112034999913
6.779920816421509,0.0,0.12638626204609116,0.0,-0.22061483011458183
6.812118291854858,0.0,0.12644075811716965,0.0,-0.22033112034999913
6.84383487701416,0.0,0.12616634465198093,0.0,-0.2202723415374952
6.875081300735474,0.0,0.12616634465198093,0.0,-0.2202723415374952
6.905869483947754,0.0,0.12605637155741023,0.0,-0.22010111749683414
6.938772201538086,0.0,0.12594638887480364,0.0,-0.21992990694046188
6.972074270248413,0.0,0.12594638887480364,0.0,-0.21992990694046188
7.003314971923828,0.0,0.12594638887480364,0.0,-0.21992990694046188
7.0350141525268555,0.0,0.12594638887480364,0.0,-0.21992990694046188
7.064882755279541,0.0,0.12583639661189241,0.0,-0.21975870985765278
7.10017728805542,0.0,0.12572639477640823,0.0,-0.21958752623768119
7.132781267166138,0.0,0.12572639477640823,0.0,-0.21958752623768119
7.165456771850586,0.0,0.1257322468719413,0.0,-0.21958957244273636
7.197239637374878,0.0,0.12562223241455797,0.0,-0.2194184023251169
7.228082895278931,0.0,0.12562223241455797,0.0,-0.2194184023251169
7.259963512420654,0.0,0.12562223241455797,0.0,-0.2194184023251169
7.292269229888916,0.0,0.12562223241455797,0.0,-0.2194184023251169
7.327457666397095,0.0,0.125512208401436,0.0,-0.2192472456488348
7.3600239753723145,0.0,0.125402174840307,0.0,-0.2190761024031631
7.397400856018066,0.0,0.125402174840307,0.0,-0.2190761024031631
7.43660306930542,0.0,0.125402174840307,0.0,-0.2190761024031631
7.476049184799194,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.5141236782073975,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.551810264587402,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.591330051422119,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.6297101974487305,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.668788194656372,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.706500291824341,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.745413303375244,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.784447193145752,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.822133302688599,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.86036491394043,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.892393112182617,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.924609422683716,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.9565935134887695,0.0,0.1252921317389028,0.0,-0.21890497257737485
7.990620851516724,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.024033069610596,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.058461427688599,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.091368198394775,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.12413501739502,0.0,0.14256285664650933,0.0,-0.2071131976945484
8.156450510025024,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.188291549682617,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.22012186050415,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.25155258178711,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.28388261795044,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.316087007522583,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.348326206207275,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.37963080406189,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.410837173461914,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.441288471221924,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.47191047668457,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.502475261688232,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.533941984176636,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.566209316253662,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.597821950912476,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.62854552268982,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.662227630615234,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.69391393661499,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.725988626480103,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.756545543670654,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.788554430007935,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.823933362960815,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.857354402542114,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.890105485916138,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.922944784164429,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.955078363418579,0.0,0.1252921317389028,0.0,-0.21890497257737485
8.987421751022339,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.020127773284912,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.053595066070557,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.085038900375366,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.116268157958984,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.147286891937256,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.178213119506836,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.209739446640015,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.242006063461304,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.273483037948608,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.303970098495483,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.334455966949463,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.367904424667358,0.0,0.14256285664650933,0.0,-0.2071131976945484
9.399712324142456,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.431550979614258,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.46477484703064,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.495256662368774,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.525401592254639,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.555872917175293,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.58622694015503,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.617035388946533,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.648881435394287,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.679187774658203,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.710436820983887,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.741070985794067,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.77159595489502,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.802048444747925,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.834262132644653,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.868512153625488,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.902484893798828,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.935699224472046,0.0,0.1252921317389028,0.0,-0.21890497257737485
9.968716144561768,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.00068187713623,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.032821416854858,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.067227840423584,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.099783182144165,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.131173610687256,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.163161993026733,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.194152593612671,0.0,0.14256285664650933,0.0,-0.2071131976945484
10.22565484046936,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.257640838623047,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.289679765701294,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.3210129737854,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.352613925933838,0.0,0.14256285664650933,0.0,-0.2071131976945484
10.383965492248535,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.41579008102417,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.447760820388794,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.479728937149048,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.511740922927856,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.542232751846313,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.583733797073364,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.61807894706726,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.653712749481201,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.686954498291016,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.724391460418701,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.756396770477295,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.795857191085815,0.0,0.14256285664650933,0.0,-0.2071131976945484
10.834242582321167,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.869556427001953,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.904351472854614,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.936655759811401,0.0,0.1252921317389028,0.0,-0.21890497257737485
10.969662189483643,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.001994132995605,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.033172369003296,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.064334154129028,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.097393035888672,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.130051851272583,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.16136646270752,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.201154947280884,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.237287759780884,0.0,0.14256285664650933,0.0,-0.2071131976945484
11.269902229309082,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.301640748977661,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.33661675453186,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.370092868804932,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.406789064407349,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.441684484481812,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.476710319519043,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.511163711547852,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.544823408126831,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.579360485076904,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.620229244232178,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.667993545532227,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.702805042266846,0.0,0.14256285664650933,0.0,-0.2071131976945484
11.745020866394043,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.781622171401978,0.0,0.14256285664650933,0.0,-0.2071131976945484
11.817695617675781,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.856427669525146,0.0,0.1252921317389028,0.0,-0.21890497257737485
11.898773908615112,0.0,0.14256285664650933,0.09999999999999999,-0.2071131976945484
11.94156289100647,0.0,0.1252921317389028,0.09999999999999999,-0.21890497257737485
11.982962131500244,0.0,0.1252921317389028,0.09999999999999999,-0.21890497257737485
12.022955894470215,0.0,0.1252921317389028,0.09999999999999999,-0.21890497257737485
12.065451860427856,0.0,0.1252921317389028,0.09999999999999999,-0.21890497257737485
12.10613465309143,0.0,0.1252921317389028,0.09999999999999999,-0.21890497257737485
12.146138906478882,0.0,0.1252921317389028,0.09999999999999999,-0.21890497257737485
12.186407566070557,0.0,0.1252921317389028,0.09999999999999999,-0.21890497257737485
12.226928234100342,0.0,0.1252921317389028,0.09999999999999999,-0.21890497257737485
12.266075372695923,0.0,0.12659865624757186,0.09999999999999999,-0.1961737213917787
12.2977135181427,0.0,0.1338643965256251,0.09999999999999999,-0.1573623952212584
12.329397201538086,0.0,0.11686974144132192,0.09999999999999999,-0.1543113738458315
12.365468978881836,0.0,0.14398668911896673,0.09999999999999999,-0.1342570532163987
12.399151802062988,0.0,0.14415394535609918,0.09999999999999999,-0.13414869123647932
12.431339502334595,0.0,0.14444261856113577,0.09999999999999999,-0.13247487861347107
12.464511632919312,0.0,0.14405154549536178,0.09999999999999999,-0.13151838361614754
12.496887445449829,0.0,0.14447124821221466,0.09999999999999999,-0.1322169056406559
12.529717206954956,0.0,0.14438011237449414,0.09999999999999999,-0.1312930803795922
12.562636375427246,0.0,0.1442690233033778,0.09999999999999999,-0.13112433752975328
12.596342325210571,0.0,0.14438011237449414,0.09999999999999999,-0.1312930803795922
12.628366231918335,0.0,0.1442690233033778,0.19999999999999998,-0.13112433752975328
12.660213232040405,0.0,0.14438011237449414,0.19999999999999998,-0.1312930803795922
12.691745519638062,0.0,0.1444333060021886,0.19999999999999998,-0.13101168356945214
12.722254991531372,0.0,0.14432221121266053,0.19999999999999998,-0.13084294931402507
12.753748655319214,0.0,0.14432221121266053,0.19999999999999998,-0.13084294931402507
12.786419153213501,0.0,0.14432221121266053,0.19999999999999998,-0.13084294931402507
12.821975469589233,0.0,0.14421110848601223,0.19999999999999998,-0.13067422584040234
12.861788988113403,0.0,0.14421110848601223,0.19999999999999998,-0.13067422584040234
12.897743940353394,0.0,0.14421110848601223,0.19999999999999998,-0.13067422584040234
12.930291175842285,0.0,0.1187710335255738,0.19999999999999998,-0.1463975289374715
12.964685678482056,0.0,0.14465620080155717,0.19999999999999998,-0.08419475183815273
12.99758791923523,0.0,0.14802496373967325,0.19999999999999998,-0.07111536239451333
13.03196930885315,0.0,0.1451636281343751,0.19999999999999998,-0.06304055104893047
13.068884372711182,0.0,0.14638179861336187,0.19999999999999998,-0.06191066242027299
13.103594064712524,0.0,0.14694326365756627,0.19999999999999998,-0.06202505816648207
13.137112617492676,0.0,0.14675749309040267,0.19999999999999998,-0.060460051138068405
13.171144962310791,0.0,0.14691777224206054,0.19999999999999998,-0.06059995605701962
13.205917596817017,0.0,0.14629487570781183,0.19999999999999998,-0.06003818733990496
13.243005990982056,0.0,0.14649528576451823,0.19999999999999998,-0.05966580598323645
13.277840375900269,0.0,0.1463828121238023,0.19999999999999998,-0.059499078819953866
13.313778162002563,0.0,0.1463828121238023,0.19999999999999998,-0.059499078819953866
13.348706483840942,0.0,0.1464340572527841,0.19999999999999998,-0.05921850750320834
13.383069038391113,0.0,0.1464340572527841,0.19999999999999998,-0.05921850750320834
13.420659065246582,0.0,0.1464340572527841,0.19999999999999998,-0.05921850750320834
13.455693244934082,0.0,0.09496592367089043,0.19999999999999998,-0.09432438975525459
13.491163730621338,0.0,0.1461853477951302,0.19999999999999998,-0.0588983475579834
13.527276992797852,0.0,0.09485298021045904,0.19999999999999998,-0.09415821798464474
13.561647891998291,0.0,0.14640029145884306,0.19999999999999998,-0.05850390421524354
13.596654653549194,0.0,0.14640029145884306,0.19999999999999998,-0.05850390421524354
13.631279468536377,0.0,0.14628781703823562,0.19999999999999998,-0.0583371903067853
13.66446828842163,0.0,0.14617533648155356,0.19999999999999998,-0.058170484354319374
13.698550701141357,0.0,0.14633904119574045,0.19999999999999998,-0.05805661247182847
13.732588052749634,0.0,0.1462265560072988,0.19999999999999998,-0.05788991233208929
13.766606092453003,0.0,0.14611406469627897,0.19999999999999998,-0.05772322012769804
13.800902605056763,0.0,0.1462777685493643,0.19999999999999998,-0.05760934079548852
13.837150573730469,0.0,0.14616527261526452,0.19999999999999998,-0.05744265438471574
13.871610641479492,0.0,0.14616527261526452,0.19999999999999998,-0.05744265438471574
13.907684087753296,0.0,0.14616527261526452,0.19999999999999998,-0.05744265438471574
13.94178318977356,0.0,0.1462164735456186,0.19999999999999998,-0.057162089093811375
13.976494550704956,0.0,0.1461039668880399,0.19999999999999998,-0.05699541637224703
14.012942790985107,0.0,0.1461039668880399,0.19999999999999998,-0.05699541637224703
14.048675775527954,0.0,0.1461039668880399,0.19999999999999998,-0.05699541637224703
14.085424900054932,0.0,0.14615515621041777,0.19999999999999998,-0.05671485727437009
14.119994163513184,0.0,0.14615515621041777,0.19999999999999998,-0.05671485727437009
14.154508352279663,0.0,0.14615515621041777,0.19999999999999998,-0.05671485727437009
14.189172267913818,0.0,0.14615515621041777,0.19999999999999998,-0.05671485727437009
14.222807884216309,0.0,0.14615515621041777,0.19999999999999998,-0.05671485727437009
14.257782459259033,0.0,0.1460426388515427,0.19999999999999998,-0.05654819820225265
14.293819665908813,0.0,0.1460426388515427,0.19999999999999998,-0.05654819820225265
14.32887053489685,0.0,0.1460426388515427,0.19999999999999998,-0.05654819820225265
14.363414525985718,0.0,0.1460426388515427,0.19999999999999998,-0.05654819820225265
14.400773525238037,0.0,0.1460426388515427,0.19999999999999998,-0.05654819820225265
14.43574047088623,0.0,0.1460938165696868,0.19999999999999998,-0.05626764524472616
14.471827745437622,0.0,0.1460938165696868,0.19999999999999998,-0.05626764524472616
14.508287191390991,0.0,0.1460938165696868,0.19999999999999998,-0.05626764524472616
14.546905517578125,0.0,0.14614498728125314,0.19999999999999998,-0.055987092648381864
14.58540678024292,0.0,0.14614498728125314,0.19999999999999998,-0.055987092648381864
14.620718479156494,0.0,0.14614498728125314,0.19999999999999998,-0.055987092648381864
14.658546686172485,0.0,0.14614498728125314,0.19999999999999998,-0.055987092648381864
14.696614980697632,0.0,0.14608361375551007,0.19999999999999998,-0.05553990637017536
14.737624883651733,0.0,0.14608361375551007,0.19999999999999998,-0.05553990637017536
14.774070739746094,0.0,0.14608361375551007,0.19999999999999998,-0.05553990637017536
14.810304880142212,0.0,0.14624730765243354,0.19999999999999998,-0.05542598844412483
14.848284244537354,0.0,0.14624730765243354,0.19999999999999998,-0.05542598844412483
14.89133620262146,0.0,0.14613476584209548,0.19999999999999998,-0.05525936013175503
14.927690744400024,0.0,0.14602221797988058,0.19999999999999998,-0.055092739644146516
14.963787078857422,0.0,0.14616240364819638,0.19999999999999998,-0.05499175279066293
14.998945474624634,0.0,0.14616240364819638,0.19999999999999998,-0.05499175279066293
15.03361439704895,0.0,0.09467176599731937,0.19999999999999998,-0.09037896233956078
15.067693948745728,0.0,0.09483624023657437,0.19999999999999998,-0.09026553276934157
15.101861715316772,0.0,0.14604987669395453,0.19999999999999998,-0.05482511770732712
15.13606071472168,0.0,0.14604987669395453,0.19999999999999998,-0.05482511770732712
15.172783613204956,0.0,0.14610101940653084,0.19999999999999998,-0.05454455779256184
15.207226991653442,0.0,0.14598848184439675,0.19999999999999998,-0.054377936181079445
15.242091417312622,0.0,0.14598848184439675,0.19999999999999998,-0.054377936181079445
15.276501893997192,0.0,0.14615215508094856,0.19999999999999998,-0.05426399809856752
15.311067819595337,0.0,0.14615215508094856,0.19999999999999998,-0.05426399809856752
15.344628810882568,0.0,0.14615215508094856,0.09999999999999996,-0.05426399809856752
15.378496408462524,0.0,0.14615215508094856,0.09999999999999996,-0.05426399809856752
15.414603471755981,0.0,0.09482803932636204,0.09999999999999996,-0.08954311973285733
15.450124263763428,0.0,0.14604930849628125,0.09999999999999996,-0.05410638493851261
15.483895063400269,0.0,0.14604930849628125,0.09999999999999996,-0.05410638493851261
15.518837213516235,0.0,0.14604930849628125,0.09999999999999996,-0.05410638493851261
15.554287910461426,0.0,0.14604930849628125,0.09999999999999996,-0.05410638493851261
15.589196920394897,0.0,0.14604930849628125,0.09999999999999996,-0.05410638493851261
15.634637832641602,0.0,0.14604930849628125,0.09999999999999996,-0.05410638493851261
15.671096086502075,0.0,0.14601846993741005,0.09999999999999996,-0.05584235216860467
15.706294298171997,0.0,0.1446463982723231,0.09999999999999996,-0.06980518842488515
15.742820262908936,0.0,0.1444467089345179,0.09999999999999996,-0.08120921908619438
15.780542135238647,0.0,0.1451417647731718,0.09999999999999996,-0.0829562162384394
15.81857705116272,0.0,0.14469367414304182,0.09999999999999996,-0.08228697142214125
15.859715700149536,0.0,0.14469367414304182,0.09999999999999996,-0.08228697142214125
15.902939796447754,0.0,0.14458978659999003,0.09999999999999996,-0.08284830876054272
15.947967767715454,0.0,0.14458257748729048,0.09999999999999996,-0.08284107794097118
15.982277870178223,0.0,0.14458257748729048,0.09999999999999996,-0.08284107794097118
16.017192602157593,0.0,0.09343199743944416,0.09999999999999996,-0.11833684786987098
16.0553240776062,0.0,0.1446946032496006,0.09999999999999996,-0.08300838927807686
16.093981981277466,0.0,0.08586408552931109,-4.163336342344337e-17,-0.12354814155073113
16.133407831192017,0.0,0.09326748395809129,-4.163336342344337e-17,-0.11845010472973216
16.163586854934692,0.0,0.1446946032496006,-4.163336342344337e-17,-0.08300838927807686
16.195130109786987,0.0,0.1446946032496006,-4.163336342344337e-17,-0.08300838927807686
16.22653341293335,0.0,0.1446946032496006,-4.163336342344337e-17,-0.08300838927807686
16.25804328918457,0.0,0.09326748395809129,-4.163336342344337e-17,-0.11845010472973216
16.2901132106781,0.0,0.1446946032496006,-4.163336342344337e-17,-0.08300838927807686
16.320879697799683,0.0,0.14458257748729048,-4.163336342344337e-17,-0.08284107794097118
16.352105855941772,0.0,0.14458257748729048,-4.163336342344337e-17,-0.08284107794097118
16.383087873458862,0.0,0.1435022701361379,-4.163336342344337e-17,-0.0926886903783668
16.41455388069153,0.0,0.1419782607299697,-4.163336342344337e-17,-0.13416448571781814
16.445887565612793,0.0,0.14616858146112674,-4.163336342344337e-17,-0.17032216850806847
16.477449893951416,0.0,0.14832098962337587,-4.163336342344337e-17,-0.1742522843703318
16.508718013763428,0.0,0.1473754729784492,-4.163336342344337e-17,-0.17881261750492428
16.53897190093994,0.0,0.14723333466658353,-4.163336342344337e-17,-0.17793317705571843
16.569517850875854,0.0,0.14765016769799583,-4.163336342344337e-17,-0.17960915074423855
16.60048794746399,0.0,0.14765846214397566,-4.163336342344337e-17,-0.18205575517725814
16.63148045539856,0.0,0.147627780713583,-4.163336342344337e-17,-0.18281508938458924
16.663150548934937,0.0,0.147604140527015,-4.163336342344337e-17,-0.1830746308603941
16.69464683532715,0.0,0.1474395720207257,-4.163336342344337e-17,-0.18318659316072905
16.726104497909546,0.0,0.14738483798677368,-4.163336342344337e-17,-0.18346932800333038
16.759323835372925,0.0,0.14738483798677368,-4.163336342344337e-17,-0.18346932800333038
16.792229652404785,0.0,0.14738483798677368,-4.163336342344337e-17,-0.18346932800333038
16.825438261032104,0.0,0.14749466388997168,-4.163336342344337e-17,-0.18364011161473837
16.85889768600464,0.0,0.14749466388997168,-4.163336342344337e-17,-0.18364011161473837
16.889829635620117,0.0,0.14749466388997168,-4.163336342344337e-17,-0.18364011161473837
16.92225742340088,0.0,0.14749466388997168,-4.163336342344337e-17,-0.18364011161473837
16.954251766204834,0.0,0.1473300993695774,-4.163336342344337e-17,-0.18375207302863794
16.98688840866089,0.0,0.14727535617814433,-4.163336342344337e-17,-0.1840348282586457
17.02066421508789,0.0,0.14727535617814433,-4.163336342344337e-17,-0.1840348282586457
17.053058862686157,0.0,0.14738516890963607,-4.163336342344337e-17,-0.18420563313490845
17.084375619888306,0.0,0.14738516890963607,-4.163336342344337e-17,-0.18420563313490845
17.114811658859253,0.0,0.14738516890963607,-4.163336342344337e-17,-0.18420563313490845
